DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode,,,,,,,,,,
8.375,7/19/16,-8,7/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.4375,7/20/16,-8,7/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.3125,7/21/16,-8,7/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.6875,7/22/16,-8,7/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.5625,7/23/16,-8,7/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.8125,7/24/16,-8,7/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.25,7/25/16,-8,7/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.6875,7/26/16,-8,7/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.6875,7/27/16,-8,7/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.3125,7/28/16,-8,7/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
13.25,7/29/16,-8,7/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.5,7/30/16,-8,7/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.375,7/31/16,-8,7/30/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.875,8/1/16,-8,7/31/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.4375,8/2/16,-8,8/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.625,8/3/16,-8,8/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9,8/4/16,-8,8/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.9375,8/5/16,-8,8/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.625,8/6/16,-8,8/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.9375,8/7/16,-8,8/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.3125,8/8/16,-8,8/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.5,8/9/16,-8,8/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.4375,8/10/16,-8,8/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10,8/11/16,-8,8/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.5625,8/12/16,-8,8/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.625,8/13/16,-8,8/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.375,8/14/16,-8,8/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.875,8/15/16,-8,8/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.4,8/16/16,-8,8/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/4/15,-8,12/3/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/5/15,-8,12/4/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/6/15,-8,12/5/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/7/15,-8,12/6/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/8/15,-8,12/7/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/9/15,-8,12/8/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/10/15,-8,12/9/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/11/15,-8,12/10/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/12/15,-8,12/11/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/13/15,-8,12/12/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/14/15,-8,12/13/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/15/15,-8,12/14/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/16/15,-8,12/15/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/17/15,-8,12/16/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/18/15,-8,12/17/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/19/15,-8,12/18/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/20/15,-8,12/19/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/21/15,-8,12/20/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/22/15,-8,12/21/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/23/15,-8,12/22/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/24/15,-8,12/23/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/25/15,-8,12/24/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/26/15,-8,12/25/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/27/15,-8,12/26/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/28/15,-8,12/27/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/29/15,-8,12/28/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/30/15,-8,12/29/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/31/15,-8,12/30/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/1/16,-8,12/31/15,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/2/16,-8,1/1/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/3/16,-8,1/2/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/4/16,-8,1/3/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/5/16,-8,1/4/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/6/16,-8,1/5/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/7/16,-8,1/6/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/8/16,-8,1/7/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/9/16,-8,1/8/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/10/16,-8,1/9/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/11/16,-8,1/10/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/12/16,-8,1/11/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/13/16,-8,1/12/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/14/16,-8,1/13/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/15/16,-8,1/14/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/16/16,-8,1/15/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/17/16,-8,1/16/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/18/16,-8,1/17/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/19/16,-8,1/18/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/20/16,-8,1/19/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/21/16,-8,1/20/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/22/16,-8,1/21/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/23/16,-8,1/22/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/24/16,-8,1/23/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/25/16,-8,1/24/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/26/16,-8,1/25/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/27/16,-8,1/26/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/28/16,-8,1/27/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/29/16,-8,1/28/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/30/16,-8,1/29/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/31/16,-8,1/30/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/1/16,-8,1/31/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/2/16,-8,2/1/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/3/16,-8,2/2/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/4/16,-8,2/3/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/5/16,-8,2/4/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/6/16,-8,2/5/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/7/16,-8,2/6/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/8/16,-8,2/7/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/9/16,-8,2/8/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/10/16,-8,2/9/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/11/16,-8,2/10/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/12/16,-8,2/11/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/13/16,-8,2/12/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/14/16,-8,2/13/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/15/16,-8,2/14/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/16/16,-8,2/15/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/17/16,-8,2/16/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/18/16,-8,2/17/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/19/16,-8,2/18/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/20/16,-8,2/19/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/21/16,-8,2/20/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/22/16,-8,2/21/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/23/16,-8,2/22/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/24/16,-8,2/23/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/25/16,-8,2/24/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/26/16,-8,2/25/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/27/16,-8,2/26/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/28/16,-8,2/27/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,2/29/16,-8,2/28/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/1/16,-8,2/29/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/2/16,-8,3/1/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/3/16,-8,3/2/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/4/16,-8,3/3/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/5/16,-8,3/4/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/6/16,-8,3/5/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/7/16,-8,3/6/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/8/16,-8,3/7/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/9/16,-8,3/8/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/10/16,-8,3/9/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/11/16,-8,3/10/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/12/16,-8,3/11/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/13/16,-8,3/12/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/14/16,-8,3/13/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/15/16,-8,3/14/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/16/16,-8,3/15/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/17/16,-8,3/16/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/18/16,-8,3/17/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/19/16,-8,3/18/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/20/16,-8,3/19/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/21/16,-8,3/20/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/22/16,-8,3/21/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/23/16,-8,3/22/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/24/16,-8,3/23/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/25/16,-8,3/24/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/26/16,-8,3/25/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/27/16,-8,3/26/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/28/16,-8,3/27/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/29/16,-8,3/28/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/30/16,-8,3/29/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,3/31/16,-8,3/30/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/1/16,-8,3/31/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/2/16,-8,4/1/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/3/16,-8,4/2/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/4/16,-8,4/3/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/5/16,-8,4/4/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/6/16,-8,4/5/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/7/16,-8,4/6/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/8/16,-8,4/7/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/9/16,-8,4/8/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/10/16,-8,4/9/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/11/16,-8,4/10/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/12/16,-8,4/11/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/13/16,-8,4/12/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/14/16,-8,4/13/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/15/16,-8,4/14/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/16/16,-8,4/15/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/17/16,-8,4/16/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/18/16,-8,4/17/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/19/16,-8,4/18/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/20/16,-8,4/19/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/21/16,-8,4/20/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/22/16,-8,4/21/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/23/16,-8,4/22/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/24/16,-8,4/23/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/25/16,-8,4/24/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/26/16,-8,4/25/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/27/16,-8,4/26/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/28/16,-8,4/27/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/29/16,-8,4/28/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/30/16,-8,4/29/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/1/16,-8,4/30/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/2/16,-8,5/1/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/3/16,-8,5/2/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/4/16,-8,5/3/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/5/16,-8,5/4/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/6/16,-8,5/5/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/7/16,-8,5/6/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/8/16,-8,5/7/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/9/16,-8,5/8/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/10/16,-8,5/9/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/11/16,-8,5/10/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/12/16,-8,5/11/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/13/16,-8,5/12/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/14/16,-8,5/13/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/15/16,-8,5/14/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/16/16,-8,5/15/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/17/16,-8,5/16/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/18/16,-8,5/17/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/19/16,-8,5/18/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/20/16,-8,5/19/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/21/16,-8,5/20/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/22/16,-8,5/21/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/23/16,-8,5/22/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/24/16,-8,5/23/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/25/16,-8,5/24/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,5/26/16,-8,5/25/16,NFN7,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
